instance_id,n_vars,n_clauses,method,satisfiable,time_seconds,solution
166,4,40,BackTracking,S,3.8958038203418255e-05,"{1: True, 2: True, 3: True, 4: True}"
167,4,40,BackTracking,S,0.00011987495236098766,"{1: False, 2: False, 3: True, 4: False}"
168,4,40,BackTracking,S,4.349998198449612e-05,"{1: True, 2: True, 3: False, 4: False}"
169,4,40,BackTracking,S,4.15419926866889e-05,"{1: True, 2: True, 3: True, 4: True}"
170,4,40,BackTracking,S,9.250000584870577e-05,"{1: False, 2: True, 3: False, 4: False}"
171,8,80,BackTracking,S,0.0005267499946057796,"{1: True, 2: False, 3: True, 4: False, 5: True, 6: True, 7: False, 8: False}"
172,8,80,BackTracking,S,0.0004189170431345701,"{1: True, 2: True, 3: False, 4: False, 5: True, 6: True, 7: True, 8: True}"
173,8,80,BackTracking,S,0.0007421670015901327,"{1: False, 2: True, 3: True, 4: False, 5: False, 6: True, 7: False, 8: False}"
174,8,80,BackTracking,S,0.0004680840065702796,"{1: True, 2: False, 3: True, 4: True, 5: False, 6: True, 7: False, 8: False}"
175,8,80,BackTracking,S,0.0005992080550640821,"{1: True, 2: True, 3: False, 4: False, 5: False, 6: False, 7: False, 8: False}"
176,8,80,BackTracking,U,0.0009520410094410181,{}
177,8,80,BackTracking,U,0.0009925418999046087,{}
178,8,80,BackTracking,S,0.00014625000767409801,"{1: True, 2: True, 3: True, 4: True, 5: True, 6: False, 7: True, 8: True}"
179,8,80,BackTracking,U,0.0009095839923247695,{}
180,8,80,BackTracking,U,0.0006872080266475677,{}
181,12,120,BackTracking,S,0.0011152910301461816,"{1: True, 2: True, 3: False, 4: True, 5: True, 6: True, 7: False, 8: False, 9: False, 10: True, 11: False, 12: True}"
182,12,120,BackTracking,S,0.003575291018933058,"{1: False, 2: True, 3: True, 4: True, 5: False, 6: False, 7: False, 8: False, 9: True, 10: True, 11: True, 12: True}"
183,12,120,BackTracking,S,0.0008714169962331653,"{1: True, 2: True, 3: True, 4: False, 5: False, 6: True, 7: True, 8: False, 9: False, 10: False, 11: False, 12: True}"
